id,target
664,0.5667159
665,0.49976575
666,0.55220675
667,0.5001891
668,0.55946165
669,0.5233154
670,0.52400076
671,0.47937435
672,0.50773114
673,0.57819235
674,0.48828843
675,0.5698142
676,0.52695966
677,0.5346789
678,0.57509995
679,0.5237135
680,0.5406845
681,0.5130836
682,0.54650784
683,0.47693577
684,0.4514235
685,0.5437218
686,0.5307873
687,0.53165054
688,0.45825624
689,0.53253055
690,0.52421355
691,0.5696704
692,0.55682933
693,0.5601853
694,0.517371
695,0.53610045
696,0.5055539
697,0.44404525
698,0.5310168
699,0.52353454
700,0.495853
701,0.5277729
702,0.6051294
703,0.5270469
704,0.58303034
705,0.4803928
706,0.48741597
707,0.5296744
708,0.50159
709,0.56071794
710,0.5266592
711,0.5221267
712,0.60213345
713,0.5175181
714,0.5149022
715,0.5869775
716,0.4861642
717,0.4443756
718,0.53489184
719,0.4753237
720,0.5099892
721,0.52886176
722,0.5632814
723,0.49316084
724,0.48113468
725,0.54031
726,0.5529579
727,0.5257791
728,0.5524674
729,0.5443749
730,0.58288586
731,0.58965003
732,0.48846394
733,0.5370363
734,0.47551173
735,0.54355407
736,0.52119464
737,0.5389087
738,0.47421917
739,0.5247931
740,0.57673687
741,0.5088307
742,0.5680609
743,0.5705189
744,0.51309913
745,0.5426371
746,0.58208317
747,0.58127534
748,0.4827609
749,0.53462535
750,0.5379999
751,0.6138092
752,0.53821194
753,0.5190737
754,0.4590317
755,0.5151963
756,0.5353036
757,0.5683343
758,0.49369588
759,0.5280693
760,0.5017451
761,0.5358515
762,0.49782422
763,0.59276354
764,0.5324524
765,0.5462837
766,0.45287192
767,0.47638547
768,0.5251698
769,0.5218835
770,0.4846075
771,0.55770284
772,0.5783927
773,0.49818215
774,0.46979043
775,0.5609325
776,0.50470203
777,0.5327042
778,0.51013166
779,0.6214987
780,0.50082237
781,0.5172415
782,0.5256722
783,0.5178668
784,0.473024
785,0.55680203
786,0.43433765
787,0.5144527
788,0.5511486
789,0.47682133
790,0.51674044
791,0.53240526
792,0.5461314
793,0.5442125
794,0.5426656
795,0.5355166
796,0.57659507
797,0.5710389
798,0.48103258
799,0.53930205
800,0.4742471
801,0.51674205
802,0.56967294
803,0.58579576
804,0.5878606
805,0.46090114
806,0.46374485
807,0.578496
808,0.5725087
809,0.597639
810,0.5801911
811,0.45817935
812,0.5732735
813,0.5033968
814,0.5586774
815,0.57598555
816,0.4970879
817,0.59572375
818,0.5269103
819,0.52946717
820,0.57997096
821,0.5111724
822,0.5150753
823,0.49549824
824,0.54370755
825,0.5564157
826,0.55260754
827,0.54234236
828,0.52443
829,0.44975495
830,0.55490774
831,0.5812959
832,0.49565846
833,0.56804633
834,0.46858972
835,0.48543656
836,0.46587092
837,0.5205467
838,0.54467267
839,0.59727186
840,0.5263859
841,0.5112349
842,0.5571006
843,0.5345853
844,0.50868905
845,0.537904
846,0.54091245
847,0.55097806
848,0.56520736
849,0.5199994
850,0.5695224
851,0.45358083
852,0.5919861
853,0.51652056
854,0.56900465
855,0.5180904
856,0.5070995
857,0.48913908
858,0.6103777
859,0.52676797
860,0.48111156
861,0.56611806
862,0.5078931
863,0.5419614
864,0.5421536
865,0.5312034
866,0.5572213
867,0.45851085
868,0.53721124
869,0.52282727
870,0.51086706
871,0.556516
872,0.5432714
873,0.47467852
874,0.5140802
875,0.57837564
876,0.51235116
877,0.5533042
878,0.5913364
879,0.5150093
880,0.4974095
881,0.51541674
882,0.5749118
883,0.53100735
884,0.457784
885,0.61745954
886,0.50374687
887,0.5857734
888,0.44710514
889,0.50418425
890,0.58344793
891,0.4667126
892,0.570935
893,0.5298786
894,0.5018121
895,0.59018904
896,0.57979417
897,0.43860182
898,0.54695094
899,0.5634058
900,0.499847
901,0.6199812
902,0.5558384
903,0.58174354
904,0.59149426
905,0.5229213
906,0.5268262
907,0.5840331
908,0.53438187
909,0.53791356
910,0.5404712
911,0.54393435
912,0.55911165
913,0.50848925
914,0.61845887
915,0.5382901
916,0.56451803
917,0.57079846
918,0.5521482
919,0.5431175
920,0.53772736
921,0.5634319
922,0.48364145
923,0.48198292
924,0.5934733
925,0.5503543
926,0.5691738
927,0.531177
928,0.50876623
929,0.6270213
930,0.540524
931,0.4637149
932,0.5045004
933,0.5051585
934,0.44154704
935,0.5405259
936,0.5279162
937,0.5338045
938,0.5186926
939,0.4721482
940,0.61806846
941,0.5636562
942,0.5141351
943,0.513207
944,0.44418707
945,0.5364647
946,0.5565651
947,0.5410264
948,0.5798214
949,0.53402597
950,0.5594639
951,0.5574737
952,0.5309141
953,0.474321
954,0.55816114
955,0.5474692
956,0.5786617
957,0.47204033
958,0.5907049
959,0.5163827
960,0.50977856
961,0.54754764
962,0.50285715
963,0.4828107
964,0.45381996
965,0.5541776
966,0.5933862
967,0.56510407
968,0.48221132
969,0.5881113
970,0.540049
971,0.5092116
972,0.5254381
973,0.56165564
974,0.5208635
975,0.4893524
976,0.56574553
977,0.50640666
978,0.49759135
979,0.5844076
980,0.5736116
981,0.5253405
982,0.5260068
983,0.5163611
984,0.46807516
985,0.50759757
986,0.5427558
987,0.61584777
988,0.5177818
989,0.5050444
990,0.49719226
991,0.48427406
992,0.58332443
993,0.522265
994,0.56561136
995,0.5952189
996,0.573135
997,0.48038954
998,0.5044906
999,0.52763206
1000,0.551587
1001,0.5933099
1002,0.50904036
1003,0.49015245
1004,0.52401394
1005,0.5342592
1006,0.55765885
1007,0.5396569
1008,0.5995495
1009,0.4805367
1010,0.55556124
1011,0.5848082
1012,0.5574945
1013,0.5264432
1014,0.59294975
1015,0.5606356
1016,0.48652005
1017,0.6129844
1018,0.533089
1019,0.54306895
1020,0.51388896
1021,0.58367336
1022,0.46860874
1023,0.54508555
1024,0.486917
1025,0.5187883
1026,0.53790927
1027,0.487527
1028,0.5762055
1029,0.4762828
1030,0.59721726
1031,0.46189305
1032,0.5007779
1033,0.4938193
1034,0.5718348
1035,0.5091384
1036,0.45649278
1037,0.585503
1038,0.4912994
1039,0.5942096
1040,0.45643818
1041,0.54518926
1042,0.5227121
1043,0.52677697
1044,0.53325653
1045,0.47019163
1046,0.62672865
1047,0.58244056
1048,0.56214774
1049,0.5667293
1050,0.53730124
1051,0.5712455
1052,0.58998644
1053,0.59711874
1054,0.52729625
1055,0.5408801
1056,0.50904787
1057,0.44182658
1058,0.5548646
1059,0.56678206
1060,0.5423453
1061,0.572895
1062,0.52891105
1063,0.52887714
1064,0.5631785
1065,0.4828077
1066,0.50821394
1067,0.47168243
1068,0.5760886
1069,0.48438552
1070,0.58601224
1071,0.59457475
1072,0.53221107
1073,0.582893
1074,0.57788616
1075,0.5413876
1076,0.5983627
1077,0.5093553
1078,0.61009383
1079,0.58396405
1080,0.48782542
1081,0.56029326
1082,0.49914876
1083,0.563546
1084,0.47353017
1085,0.55470914
1086,0.5072641
1087,0.57863337
1088,0.4456294
1089,0.48060083
1090,0.52124596
1091,0.54292977
1092,0.5211861
1093,0.5330032
1094,0.4807129
1095,0.53714645
1096,0.552261
1097,0.52924776
1098,0.5114582
1099,0.49335885
1100,0.50118715
1101,0.53598344
1102,0.5857593
1103,0.5405174
1104,0.5315814
1105,0.5172634
1106,0.56744593
1107,0.52142924
1108,0.59386146
1109,0.4813224
1110,0.5056166
1111,0.49482045
1112,0.5181194
1113,0.5138209
1114,0.5737362
1115,0.5737551
1116,0.53062457
1117,0.45877835
1118,0.51382506
1119,0.52393115
1120,0.53658074
1121,0.493271
1122,0.5320864
1123,0.59688795
1124,0.48140615
1125,0.56193876
1126,0.47606024
1127,0.5272019
1128,0.466175
1129,0.4953298
1130,0.48155394
1131,0.5688092
1132,0.5428629
1133,0.519394
1134,0.5688606
1135,0.5221167
1136,0.54204154
1137,0.48654747
1138,0.47568575
1139,0.548703
1140,0.5177547
1141,0.510572
1142,0.51649565
1143,0.5843069
1144,0.5037082
1145,0.5293943
1146,0.53230864
1147,0.5870665
1148,0.53047246
1149,0.49983364
1150,0.4919483
1151,0.59799886
1152,0.59097546
1153,0.56692016
1154,0.554439
1155,0.5488715
1156,0.48310342
1157,0.5167391
1158,0.49758062
1159,0.5889921
1160,0.5119964
1161,0.4901777
1162,0.48200074
1163,0.53053796
1164,0.46525225
1165,0.56254333
1166,0.61894715
1167,0.5361095
1168,0.50158113
1169,0.5342061
1170,0.47937378
1171,0.6161183
1172,0.54945743
1173,0.50815827
1174,0.4670088
1175,0.53880495
1176,0.52494514
1177,0.585887
1178,0.50138146
1179,0.55158514
1180,0.5411323
1181,0.53000325
1182,0.5582117
1183,0.5001729
1184,0.49426952
1185,0.570753
1186,0.4880288
1187,0.5414021
1188,0.5518797
1189,0.5137578
1190,0.5831463
1191,0.5505318
1192,0.4866689
1193,0.5161545
1194,0.57411116
1195,0.51226777
1196,0.56566375
1197,0.46407375
1198,0.59402424
1199,0.5687735
1200,0.5961981
1201,0.5443574
1202,0.53730005
1203,0.48910326
1204,0.53502274
1205,0.5850039
1206,0.5175223
1207,0.4898433
1208,0.46596658
1209,0.58069664
1210,0.57639205
1211,0.57270694
1212,0.5309619
1213,0.5094302
1214,0.48208192
1215,0.59779507
1216,0.5308828
1217,0.47517747
1218,0.54732263
1219,0.4646619
1220,0.49695438
1221,0.49522358
1222,0.5504211
1223,0.5640682
1224,0.51953685
1225,0.56112427
1226,0.5331703
1227,0.4791288
1228,0.5140593
1229,0.5267134
1230,0.48292178
1231,0.5221571
1232,0.5275907
1233,0.519415
1234,0.5654447
1235,0.58068365
1236,0.46965167
1237,0.49039313
1238,0.6334559
1239,0.50934166
1240,0.5776163
1241,0.54460526
1242,0.5382632
1243,0.52850044
1244,0.50180346
1245,0.55879724
1246,0.60014814
1247,0.5339301
1248,0.5103585
1249,0.53422296
1250,0.50648826
1251,0.5872313
1252,0.5080751
1253,0.5440862
1254,0.49063152
1255,0.55102575
1256,0.53134364
1257,0.5339443
1258,0.4850445
1259,0.50361973
1260,0.5430328
1261,0.49517733
1262,0.49600047
1263,0.49207044
1264,0.51560533
1265,0.53633904
1266,0.43743595
1267,0.4877907
1268,0.5651162
1269,0.47129086
1270,0.5193284
1271,0.59167415
1272,0.49775812
1273,0.6026597
1274,0.48336807
1275,0.5504106
1276,0.5106395
1277,0.53470033
1278,0.5007661
1279,0.5291162
1280,0.51501435
1281,0.51709116
1282,0.49128425
1283,0.5017381
1284,0.48863187
1285,0.56009173
1286,0.54503834
1287,0.4993565
1288,0.5146958
1289,0.5245471
1290,0.46108866
1291,0.48508883
1292,0.54160774
1293,0.5241328
1294,0.5649962
1295,0.5908755
1296,0.52181256
1297,0.5927084
1298,0.5296578
1299,0.53505987
1300,0.52699184
1301,0.544639
1302,0.5133921
1303,0.6021354
1304,0.57398444
1305,0.59090525
1306,0.5080071
1307,0.5364947
1308,0.5234797
1309,0.5450762
1310,0.5560977
1311,0.4809802
1312,0.5045379
1313,0.4993263
1314,0.4978472
1315,0.5358109
1316,0.56520176
1317,0.54428154
1318,0.55367666
1319,0.44602907
1320,0.57454425
1321,0.62496024
1322,0.4594565
1323,0.5614234
1324,0.5146376
1325,0.606856
1326,0.5852134
1327,0.57931536
1328,0.5119554
1329,0.49424902
1330,0.51891875
1331,0.5135048
1332,0.4605085
1333,0.4695011
1334,0.49693942
1335,0.53111804
1336,0.5639946
1337,0.45514593
1338,0.52279025
1339,0.5623523
1340,0.56975716
1341,0.52714175
1342,0.48218715
1343,0.4677294
1344,0.493942
1345,0.5392169
1346,0.51035905
1347,0.5667927
1348,0.5021167
1349,0.55526835
1350,0.5738822
1351,0.51945794
1352,0.5204353
1353,0.5277882
1354,0.5206356
1355,0.5857743
1356,0.5333302
1357,0.54913497
1358,0.48818716
1359,0.5297288
1360,0.5031084
1361,0.5664346
1362,0.4956235
1363,0.5635271
1364,0.59582806
1365,0.52544934
1366,0.531533
1367,0.60221475
1368,0.54198253
1369,0.48311132
1370,0.557209
1371,0.45805568
1372,0.5036871
1373,0.5182551
1374,0.4597
1375,0.5637767
1376,0.54285324
1377,0.45543212
1378,0.559976
1379,0.5762997
1380,0.45250353
1381,0.5221555
1382,0.5518767
1383,0.5483192
1384,0.5472362
1385,0.5281551
1386,0.51433295
1387,0.52789456
1388,0.51806986
1389,0.5893486
1390,0.5627162
1391,0.5521074
1392,0.49188012
1393,0.512144
1394,0.5558662
1395,0.5884337
1396,0.559171
1397,0.55004346
1398,0.504836
1399,0.4852701
1400,0.5390692
1401,0.48609456
1402,0.559231
1403,0.56438994
1404,0.53569317
1405,0.4896079
1406,0.55716366
1407,0.54223996
1408,0.500513
1409,0.55241644
1410,0.5226428
1411,0.56576294
1412,0.52916193
1413,0.52490056
1414,0.5729972
1415,0.47222066
1416,0.5968305
1417,0.46040457
1418,0.5053248
1419,0.55736923
1420,0.48285973
1421,0.5062204
1422,0.45862544
1423,0.50176215
1424,0.53883314
1425,0.5270755
1426,0.52599245
1427,0.50064445
1428,0.48502335
1429,0.4801673
1430,0.5091315
1431,0.56553394
1432,0.5657398
1433,0.47619802
1434,0.5848421
1435,0.50784814
1436,0.5343015
1437,0.5602294
1438,0.50254756
1439,0.6116679
1440,0.57552254
1441,0.47227526
1442,0.5616956
1443,0.5157418
1444,0.54191184
1445,0.48213074
1446,0.58295286
1447,0.5475963
1448,0.50518364
1449,0.4867332
1450,0.5076834
1451,0.44154686
1452,0.4902523
1453,0.5318343
1454,0.5472334
1455,0.476857
1456,0.55435395
1457,0.5711187
1458,0.47399822
1459,0.55434793
1460,0.48827332
1461,0.5236508
1462,0.5172271
1463,0.57696515
1464,0.5062976
1465,0.48305732
1466,0.59605414
1467,0.52045816
1468,0.50971127
1469,0.59705746
1470,0.54473174
1471,0.45395643
1472,0.57539105
1473,0.5491322
1474,0.51841563
1475,0.6154249
1476,0.53299075
1477,0.52950275
1478,0.59835446
1479,0.5902996
1480,0.5616286
1481,0.5155132
1482,0.56110364
1483,0.4855967
1484,0.51315624
1485,0.55089164
1486,0.53090024
1487,0.5936336
1488,0.6058837
1489,0.5557705
1490,0.5223929
1491,0.54048777
1492,0.48622355
1493,0.5833987
1494,0.5976299
1495,0.5361805
1496,0.48921815
1497,0.49432462
1498,0.5883745
1499,0.56540567
1500,0.55187213
1501,0.5360326
1502,0.5719998
1503,0.51172847
1504,0.5152907
1505,0.569976
1506,0.5616199
1507,0.53549635
1508,0.5107645
1509,0.4711168
1510,0.47529927
1511,0.48632628
1512,0.6060547
1513,0.48365116
1514,0.5318854
1515,0.5344336
1516,0.5652254
1517,0.50088435
1518,0.46000707
1519,0.5061655
1520,0.52536047
1521,0.5607868
1522,0.5606055
1523,0.5468673
1524,0.4765913
1525,0.5562752
1526,0.56375676
1527,0.51845384
1528,0.5067167
1529,0.48443052
1530,0.4830745
1531,0.52255183
1532,0.52061486
1533,0.54160064
1534,0.5519806
1535,0.51447093
1536,0.59126884
1537,0.5726697
1538,0.56595415
1539,0.5525188
1540,0.46684816
1541,0.5461057
1542,0.5439182
1543,0.56561244
1544,0.5323746
1545,0.47281352
1546,0.5810171
1547,0.55077803
1548,0.514176
1549,0.51862615
1550,0.576685
1551,0.5735457
1552,0.50042534
1553,0.5684467
1554,0.5189122
1555,0.57328606
1556,0.46334976
1557,0.48514453
1558,0.54794234
1559,0.49409705
1560,0.5638311
1561,0.5533311
1562,0.59857076
1563,0.54444116
1564,0.57363254
1565,0.5399163
1566,0.49665874
1567,0.5151325
1568,0.5469261
1569,0.4984232
1570,0.6179509
1571,0.5861734
1572,0.51708484
1573,0.51707155
1574,0.49922302
1575,0.57769847
1576,0.54003155
1577,0.5800517
1578,0.5306987
1579,0.5654098
1580,0.5151689
1581,0.6048034
1582,0.48440757
1583,0.5001701
1584,0.5604
1585,0.5548658
1586,0.5585533
1587,0.5804212
1588,0.56823957
1589,0.51929414
1590,0.4721584
1591,0.5864247
1592,0.5516311
1593,0.53909415
1594,0.58327025
1595,0.54461825
1596,0.54999495
1597,0.47057694
1598,0.5839471
1599,0.56517154
1600,0.45541486
1601,0.5112705
1602,0.59261125
1603,0.51315445
1604,0.4509858
1605,0.47130877
1606,0.5184432
1607,0.53182703
1608,0.5497081
1609,0.5656332
1610,0.5998367
1611,0.5412671
1612,0.4857069
1613,0.529742
1614,0.5129604
1615,0.54107815
1616,0.5294392
1617,0.5615656
1618,0.57415724
1619,0.61127645
1620,0.49583417
1621,0.54383326
1622,0.49124387
1623,0.53811246
1624,0.5420951
1625,0.4657176
1626,0.5205225
1627,0.59163284
1628,0.5627618
1629,0.53202736
1630,0.5640966
1631,0.46785954
1632,0.4568469
1633,0.5526471
1634,0.5797607
1635,0.572297
1636,0.5021289
1637,0.5381134
1638,0.5696702
1639,0.54942024
1640,0.4226883
1641,0.50129545
1642,0.52052474
1643,0.50249034
1644,0.49470502
1645,0.5530242
1646,0.6189394
1647,0.5425888
1648,0.48354152
1649,0.55825835
1650,0.5130412
1651,0.5485012
1652,0.5993955
1653,0.5079164
1654,0.51321197
1655,0.51666325
1656,0.58190477
1657,0.4956636
1658,0.54803365
1659,0.52213645
1660,0.5934202
1661,0.4823727
1662,0.55596113
1663,0.51801443
1664,0.49431276
1665,0.5351298
1666,0.4775403
1667,0.53157777
1668,0.57029575
1669,0.5199877
1670,0.5362718
1671,0.5204826
1672,0.51958185
1673,0.5251979
1674,0.45400703
1675,0.54844004
1676,0.5216683
1677,0.61035365
1678,0.59768814
1679,0.44702718
1680,0.47179386
1681,0.4550404
1682,0.55540484
1683,0.52007604
1684,0.50974816
1685,0.5392633
1686,0.47024614
1687,0.48914146
1688,0.5137221
1689,0.54461557
1690,0.55856705
1691,0.5540715
1692,0.53723264
1693,0.5376104
1694,0.63629985
1695,0.45674917
1696,0.5588087
1697,0.5715478
1698,0.539304
1699,0.5247178
1700,0.53831
1701,0.57185334
1702,0.5235577
1703,0.57819027
1704,0.55415046
1705,0.54271275
1706,0.5297335
1707,0.48222563
1708,0.5263636
1709,0.4971001
1710,0.5166252
1711,0.54051495
1712,0.5867701
1713,0.5081886
1714,0.562014
1715,0.50659037
1716,0.5191649
1717,0.5379554
1718,0.50218415
1719,0.5583189
1720,0.5669203
1721,0.5991548
1722,0.5782301
1723,0.50750667
1724,0.49032307
1725,0.6245694
1726,0.5589165
1727,0.5879173
1728,0.4978363
1729,0.5821735
1730,0.55707306
1731,0.5533218
1732,0.5127627
1733,0.5551411
1734,0.4669938
1735,0.46993276
1736,0.52169394
1737,0.5335485
1738,0.5551008
1739,0.48178616
1740,0.59794813
1741,0.55577415
1742,0.49063084
1743,0.50041586
1744,0.5640529
1745,0.48274985
1746,0.5002546
1747,0.5392208
1748,0.5080763
1749,0.44969293
1750,0.49363312
1751,0.53284585
1752,0.5406182
1753,0.55157524
1754,0.49917042
1755,0.5382755
1756,0.5632571
1757,0.47463548
1758,0.45994997
1759,0.50471395
1760,0.44314355
1761,0.5540018
1762,0.53276914
1763,0.5200237
1764,0.57369715
1765,0.49047428
1766,0.4750228
1767,0.5432825
1768,0.5315525
1769,0.4909167
1770,0.46498874
1771,0.6240416
1772,0.5992592
1773,0.5090924
1774,0.46393156
1775,0.52432233
1776,0.49798718
1777,0.59529924
1778,0.44923565
1779,0.48221216
1780,0.5301082
1781,0.44429266
1782,0.47921047
1783,0.5322615
1784,0.5474754
1785,0.4657443
1786,0.54703885
1787,0.58284837
1788,0.5059206
1789,0.47712925
1790,0.5669924
1791,0.5929656
1792,0.5277928
1793,0.5268072
1794,0.46930012
1795,0.5301849
1796,0.53822094
1797,0.5418003
1798,0.5575033
1799,0.54061705
1800,0.5724395
1801,0.5082219
1802,0.58760387
1803,0.52994853
1804,0.56759244
1805,0.6033637
1806,0.5135597
1807,0.5351577
1808,0.51535195
1809,0.5035704
1810,0.56565803
1811,0.5535928
1812,0.5839871
1813,0.5211759
1814,0.5152981
1815,0.5029108
1816,0.6000628
1817,0.5432924
1818,0.5462022
1819,0.44670287
1820,0.4928576
1821,0.56423604
1822,0.5404981
1823,0.5393765
1824,0.56207424
1825,0.5510808
1826,0.4706184
1827,0.51335037
1828,0.5292445
1829,0.6301544
1830,0.55656993
1831,0.4624835
1832,0.600256
1833,0.4903521
1834,0.6145048
1835,0.54570913
1836,0.59214574
1837,0.4991392
1838,0.5606148
1839,0.45478898
1840,0.4369444
1841,0.47696018
1842,0.5059227
1843,0.55438316
1844,0.5902978
1845,0.5719859
1846,0.5664564
1847,0.55658585
1848,0.55799156
1849,0.5832148
1850,0.52426094
1851,0.5507357
1852,0.48130047
1853,0.54273784
1854,0.5717529
1855,0.5539211
1856,0.5760283
1857,0.5215098
1858,0.52784765
1859,0.5389688
1860,0.5293712
1861,0.4754216
1862,0.55689067
1863,0.5688298
1864,0.53365046
1865,0.49641064
1866,0.54119307
1867,0.544107
1868,0.5122174
1869,0.47448906
1870,0.5004479
1871,0.48547277
1872,0.54261667
1873,0.5682092
1874,0.49927697
1875,0.51597553
1876,0.5387882
1877,0.54758835
1878,0.53125924
1879,0.5211965
1880,0.47701356
1881,0.53755206
1882,0.46309397
1883,0.52930915
1884,0.52079874
1885,0.50063336
1886,0.45884672
1887,0.52795047
1888,0.51287174
1889,0.48137343
1890,0.5028243
1891,0.47906804
1892,0.4735971
1893,0.50358635
1894,0.45814732
1895,0.5627303
1896,0.47758693
