id,target
471,0.6755145
472,0.6379539
473,0.6500773
474,0.76881075
475,0.66843987
476,0.6957934
477,0.7969829
478,0.79952055
479,0.7046531
480,0.580596
481,0.57304204
482,0.7674756
483,0.43582734
484,0.6720009
485,0.5512112
486,0.6396908
487,0.71248627
488,0.69968665
489,0.7055503
490,0.62118137
491,0.6278652
492,0.44253254
493,0.7060017
494,0.7557573
495,0.6535498
496,0.67359114
497,0.58318406
498,0.4304135
499,0.7118194
500,0.75588566
501,0.7089654
502,0.52705264
503,0.6776518
504,0.6913414
505,0.7710628
506,0.5684637
507,0.44259053
508,0.6366368
509,0.75007063
510,0.6491565
511,0.7114709
512,0.6264181
513,0.70309603
514,0.5127679
515,0.64676625
516,0.72818696
517,0.5192944
518,0.7013128
519,0.66010576
520,0.5311022
521,0.6805955
522,0.7120467
523,0.61781424
524,0.7351867
525,0.72725505
526,0.68155223
527,0.5064562
528,0.684593
529,0.6821029
530,0.5137379
531,0.7763801
532,0.67004895
533,0.624132
534,0.58854586
535,0.7629499
536,0.71658206
537,0.6126214
538,0.3335472
539,0.796142
540,0.7638585
541,0.6857093
542,0.704171
543,0.75616103
544,0.50901985
545,0.7484719
546,0.6390948
547,0.71780306
548,0.75896406
549,0.65017736
550,0.7577846
551,0.7239196
552,0.6780441
553,0.7224918
554,0.44301146
555,0.5743953
556,0.7135452
557,0.7600208
558,0.44183013
559,0.70588773
560,0.5554279
561,0.63339627
562,0.6917855
563,0.6667209
564,0.65729636
565,0.7497533
566,0.41982588
567,0.49072337
568,0.61841345
569,0.65640163
570,0.69203925
571,0.7251177
572,0.57019484
573,0.7582742
574,0.3851033
575,0.74739635
576,0.47074416
577,0.6724504
578,0.67114127
579,0.75115615
580,0.6714808
581,0.6755285
582,0.73339903
583,0.5384229
584,0.763119
585,0.47423393
586,0.64681417
587,0.71904117
588,0.64173293
589,0.68783355
590,0.7498551
591,0.70164514
592,0.7339107
593,0.69887817
594,0.4046407
595,0.43730497
596,0.5670307
597,0.7211514
598,0.7216696
599,0.7004273
600,0.63525134
601,0.6964635
602,0.69719595
603,0.73301053
604,0.7395567
605,0.7033338
606,0.599314
607,0.72510594
608,0.70286095
609,0.705929
610,0.7616998
611,0.7353217
612,0.6392934
613,0.61730176
614,0.49622998
615,0.5501686
616,0.72690177
617,0.687781
618,0.59495157
619,0.7040034
620,0.3115407
621,0.40897742
622,0.71844137
623,0.67708135
624,0.47347575
625,0.71361446
626,0.47863638
627,0.7645552
628,0.69459313
629,0.675654
630,0.48963106
631,0.73246425
632,0.61285216
633,0.477337
634,0.5733682
635,0.765685
636,0.6802887
637,0.73307526
638,0.5925465
639,0.65978926
640,0.53570175
641,0.5786305
642,0.6437681
643,0.6955363
644,0.6755507
645,0.6791083
646,0.5478874
647,0.68807775
648,0.5217604
649,0.3122985
650,0.54966843
651,0.6947602
652,0.3127684
653,0.7392999
654,0.5876277
655,0.6070391
656,0.62768537
657,0.7179916
658,0.58258057
659,0.28882578
660,0.46385258
661,0.6801161
662,0.6480623
663,0.2849196
664,0.7677748
665,0.4842551
666,0.67103326
667,0.69823986
668,0.6549844
669,0.70764464
670,0.47710526
671,0.587411
672,0.6229979
673,0.7712386
674,0.63725495
675,0.7720428
676,0.7142882
677,0.712767
678,0.7501759
679,0.7403236
680,0.6471376
681,0.55764645
682,0.5110791
683,0.5865217
684,0.4526805
685,0.73901784
686,0.68848777
687,0.6436193
688,0.40467873
689,0.6542205
690,0.6346965
691,0.7654039
692,0.6961406
693,0.73785764
694,0.43800265
695,0.6872759
696,0.6367246
697,0.37258273
698,0.53127325
699,0.6351952
700,0.42659155
701,0.6938685
702,0.6911193
703,0.5879554
704,0.7548703
705,0.6132944
706,0.48957276
707,0.60140926
708,0.7062708
709,0.7183746
710,0.7026333
711,0.56071967
712,0.7225319
713,0.6392537
714,0.69708645
715,0.763499
716,0.48913258
717,0.17245622
718,0.65407187
719,0.523316
720,0.73226047
721,0.6687445
722,0.71668875
723,0.43573514
724,0.6400046
725,0.72324044
726,0.7045106
727,0.7024631
728,0.57138926
729,0.7006196
730,0.73357075
731,0.7776973
732,0.6022326
733,0.6450357
734,0.63927114
735,0.64610165
736,0.5942145
737,0.6704993
738,0.63873726
739,0.6989928
740,0.7510499
741,0.6033369
742,0.74235815
743,0.73162395
744,0.5353998
745,0.7224332
746,0.75857407
747,0.77265334
748,0.67288345
749,0.7284397
750,0.7385913
751,0.7644588
752,0.72523546
753,0.661159
754,0.3762584
755,0.6808073
756,0.6902739
757,0.7420037
758,0.47694474
759,0.7192775
760,0.6016081
761,0.6940901
762,0.51109153
763,0.71103936
764,0.7179634
765,0.7046704
766,0.43376902
767,0.63681984
768,0.60286915
769,0.6281581
770,0.51646763
771,0.6946583
772,0.7330148
773,0.5411083
774,0.5248418
775,0.6248125
776,0.4280766
777,0.61409646
778,0.66890544
779,0.79549986
780,0.6520242
781,0.59435666
782,0.7253675
783,0.6849617
784,0.4547307
785,0.7393274
786,0.36500418
787,0.66332674
788,0.6983851
789,0.5836281
790,0.68712103
791,0.5823791
792,0.6712018
793,0.7245196
794,0.71532834
795,0.73129725
796,0.7592398
797,0.7334799
798,0.64336586
799,0.7234201
800,0.30705592
801,0.49097326
802,0.7516631
803,0.7584719
804,0.75159305
805,0.5234182
806,0.5428531
807,0.78705835
808,0.69330984
809,0.71370363
810,0.7785184
811,0.43534973
812,0.7976992
813,0.6665282
814,0.75357896
815,0.7318745
816,0.3378397
817,0.73177284
818,0.55449
819,0.68127435
820,0.73124063
821,0.6428659
822,0.55282056
823,0.5308615
824,0.5985753
825,0.58940566
826,0.70164084
827,0.7126342
828,0.66659164
829,0.52183574
830,0.6685933
831,0.7281956
832,0.6063185
833,0.71642995
834,0.52188945
835,0.41523868
836,0.61451054
837,0.6954165
838,0.7221378
839,0.7817607
840,0.6909148
841,0.7210687
842,0.71493214
843,0.6406474
844,0.68121034
845,0.72779584
846,0.51956946
847,0.65026253
848,0.6081946
849,0.5924374
850,0.7774304
851,0.5302506
852,0.7661639
853,0.6409305
854,0.63134885
855,0.63842577
856,0.5671235
857,0.43261477
858,0.76413435
859,0.6867393
860,0.44172734
861,0.6872636
862,0.5605379
863,0.6364952
864,0.6816202
865,0.6814135
866,0.74695164
867,0.44085613
868,0.75725645
869,0.70914894
870,0.6314982
871,0.7479333
872,0.7096235
873,0.49175942
874,0.46677065
875,0.76344335
876,0.6705792
877,0.72092843
878,0.74443436
879,0.5551218
880,0.66439044
881,0.70555687
882,0.78090394
883,0.62012416
884,0.301014
885,0.775644
886,0.4433369
887,0.7640434
888,0.39209357
889,0.5230427
890,0.7467134
891,0.6424628
892,0.691152
893,0.7326528
894,0.3114704
895,0.80840206
896,0.76205677
897,0.4601714
898,0.71124667
899,0.7029268
900,0.59159744
901,0.74788916
902,0.7217062
903,0.71584547
904,0.7638179
905,0.6948905
906,0.7171329
907,0.69657487
908,0.6899455
909,0.64608467
910,0.7154691
911,0.67652446
912,0.76543653
913,0.5600756
914,0.79085183
915,0.7223027
916,0.680491
917,0.7402253
918,0.75864345
919,0.5748615
920,0.6272016
921,0.64643633
922,0.544293
923,0.61800444
924,0.7857848
925,0.5813791
926,0.74345064
927,0.7710916
928,0.5613748
929,0.77504915
930,0.68987274
931,0.30668992
932,0.5985103
933,0.68584716
934,0.3992938
935,0.6094743
936,0.7207517
937,0.5949981
938,0.49403253
939,0.4824838
940,0.7638555
941,0.72671914
942,0.7402935
943,0.68472767
944,0.17753425
945,0.6492839
946,0.5372235
947,0.5293657
948,0.7425035
949,0.7130463
950,0.71052796
951,0.6823014
952,0.60194874
953,0.5220337
954,0.64694285
955,0.56670505
956,0.7254587
957,0.49063623
958,0.7350347
959,0.5541519
960,0.34906167
961,0.73149276
962,0.58093894
963,0.5858139
964,0.30840924
965,0.77238643
966,0.76136637
967,0.65765274
968,0.29949498
969,0.7412276
970,0.6500973
971,0.5439365
972,0.51128274
973,0.6118068
974,0.6813771
975,0.5727175
976,0.69905883
977,0.458234
978,0.57588315
979,0.7498842
980,0.71215105
981,0.73010325
982,0.57459354
983,0.37601843
984,0.5011738
985,0.6653633
986,0.642517
987,0.7278862
988,0.6086581
989,0.4934466
990,0.5404123
991,0.4816931
992,0.76708674
993,0.7061862
994,0.7662226
995,0.7092189
996,0.7606017
997,0.4875751
998,0.5306683
999,0.651769
1000,0.6480683
1001,0.76565903
1002,0.68249166
1003,0.5188601
1004,0.6172488
1005,0.74347746
1006,0.69236666
1007,0.6041155
1008,0.75672895
1009,0.48745328
1010,0.7274928
1011,0.72716415
1012,0.68530494
1013,0.69935524
1014,0.758583
1015,0.7234917
1016,0.6355053
1017,0.7547043
1018,0.69641614
1019,0.72020024
1020,0.6047018
1021,0.7654753
1022,0.37353614
1023,0.7282654
1024,0.6304904
1025,0.53494614
1026,0.72777086
1027,0.42604518
1028,0.7581481
1029,0.4504354
1030,0.77375305
1031,0.41104853
1032,0.64265853
1033,0.53239506
1034,0.7061179
1035,0.68144405
1036,0.2810881
1037,0.7556018
1038,0.6050963
1039,0.74474216
1040,0.31097034
1041,0.68958426
1042,0.6661969
1043,0.64384
1044,0.7199648
1045,0.4888035
1046,0.7786925
1047,0.72848713
1048,0.7112142
1049,0.7451723
1050,0.7255947
1051,0.73502254
1052,0.77423316
1053,0.7454655
1054,0.32308143
1055,0.6470838
1056,0.55713886
1057,0.2852673
1058,0.7072249
1059,0.7512249
1060,0.60437334
1061,0.74647313
1062,0.7254704
1063,0.7033742
1064,0.7109037
1065,0.6833401
1066,0.71671945
1067,0.61247784
1068,0.66581804
1069,0.36474663
1070,0.66374284
1071,0.7607962
1072,0.70969826
1073,0.75693715
1074,0.6998991
1075,0.6062683
1076,0.7585799
1077,0.5932063
1078,0.73489004
1079,0.7796759
1080,0.5279632
1081,0.74874306
1082,0.5345
1083,0.70112437
1084,0.3864848
1085,0.64101744
1086,0.6162365
1087,0.728966
1088,0.39868984
1089,0.436486
1090,0.61160976
1091,0.6581923
1092,0.70405155
1093,0.6783023
1094,0.52429783
1095,0.7445129
1096,0.6997152
1097,0.6452001
1098,0.4870931
1099,0.6470038
1100,0.670365
1101,0.7350536
1102,0.7739661
1103,0.5486417
1104,0.6580723
1105,0.700788
1106,0.64252436
1107,0.5650128
1108,0.75305885
1109,0.50363195
1110,0.44141006
1111,0.6110714
1112,0.68385935
1113,0.58174485
1114,0.7138173
1115,0.7285602
1116,0.72143716
1117,0.47252426
1118,0.65057254
1119,0.57364076
1120,0.73669726
1121,0.6954869
1122,0.6451973
1123,0.7792307
1124,0.5730143
1125,0.71136934
1126,0.5521403
1127,0.63029236
1128,0.33878866
1129,0.69154644
1130,0.6024929
1131,0.6140355
1132,0.5129374
1133,0.7180786
1134,0.5902583
1135,0.68928194
1136,0.6699894
1137,0.4526717
1138,0.6146624
1139,0.7322712
1140,0.5396342
1141,0.50306356
1142,0.69464296
1143,0.73311543
1144,0.65155095
1145,0.72658247
1146,0.620917
1147,0.71081704
1148,0.60081
1149,0.53235185
1150,0.40977582
1151,0.74137646
1152,0.7562273
1153,0.7843452
1154,0.7179683
1155,0.49408683
1156,0.5703861
1157,0.5633968
1158,0.64264286
1159,0.77971745
1160,0.6354206
1161,0.5728405
1162,0.5815529
1163,0.6315474
1164,0.4799176
1165,0.7502532
1166,0.7484848
1167,0.599386
1168,0.5951762
1169,0.76603514
1170,0.4363863
1171,0.79172677
1172,0.6999185
1173,0.38386443
1174,0.33492398
1175,0.6443115
1176,0.6346368
1177,0.7170232
1178,0.5410481
1179,0.7584173
1180,0.76984155
1181,0.7078981
1182,0.6528423
1183,0.6608574
1184,0.6431422
1185,0.648738
1186,0.49254265
1187,0.5625239
1188,0.7264379
1189,0.68768233
1190,0.7857298
1191,0.6895277
1192,0.57922
1193,0.64450294
1194,0.71460307
1195,0.6972993
1196,0.68825436
1197,0.53273356
1198,0.7694384
1199,0.6915369
1200,0.70517635
1201,0.60419744
1202,0.6436169
1203,0.3899339
1204,0.7480606
1205,0.7610349
1206,0.6439732
1207,0.64518267
1208,0.5560243
1209,0.7164664
1210,0.7287804
1211,0.72650903
1212,0.68809026
1213,0.6048726
1214,0.40652826
1215,0.76490635
1216,0.71802515
1217,0.47218913
1218,0.7080536
1219,0.6257901
1220,0.6423549
1221,0.6161222
1222,0.72862506
1223,0.6960276
1224,0.74001247
1225,0.7176741
1226,0.6974408
1227,0.54681176
1228,0.53672475
1229,0.67742336
1230,0.6742659
1231,0.66469365
1232,0.7085452
1233,0.67877454
1234,0.76189554
1235,0.70874685
1236,0.54111004
1237,0.5579375
1238,0.76864874
1239,0.65781754
1240,0.71707296
1241,0.7211385
1242,0.7120804
1243,0.60817134
1244,0.45321602
1245,0.6649227
1246,0.76498044
1247,0.693613
1248,0.6711112
1249,0.59876776
1250,0.53762525
1251,0.7546602
1252,0.4503381
1253,0.56063586
1254,0.61699724
1255,0.72479844
1256,0.67550653
1257,0.6440361
1258,0.6191626
1259,0.7187954
1260,0.6619005
1261,0.5985215
1262,0.67509073
1263,0.5941548
1264,0.66035134
1265,0.6488908
1266,0.40020445
1267,0.62001824
1268,0.7248784
1269,0.38737956
1270,0.6170117
1271,0.78021586
1272,0.6312679
1273,0.7212417
1274,0.56897646
1275,0.6841394
1276,0.654118
1277,0.71396166
1278,0.7635845
1279,0.62909585
1280,0.47115424
1281,0.61159253
1282,0.45050487
1283,0.44758978
1284,0.67620665
1285,0.748908
1286,0.6647861
1287,0.3980229
1288,0.50073874
1289,0.64823467
1290,0.46370855
1291,0.61850893
1292,0.7192717
1293,0.67175823
1294,0.7287405
1295,0.73647255
1296,0.5997641
1297,0.75837904
1298,0.579886
1299,0.6503343
1300,0.5423697
1301,0.66664135
1302,0.72314787
1303,0.7673126
1304,0.7530267
1305,0.7046533
1306,0.64963055
1307,0.6809825
1308,0.67891234
1309,0.5402076
1310,0.7351436
1311,0.63200253
1312,0.65003276
1313,0.6446059
1314,0.35183275
1315,0.7075284
1316,0.70271933
1317,0.60041773
1318,0.6958684
1319,0.54306746
1320,0.7134035
1321,0.8014302
1322,0.4281466
1323,0.5844875
1324,0.6964981
1325,0.7401219
1326,0.7834882
1327,0.7682081
1328,0.7137783
1329,0.5749435
1330,0.64858806
1331,0.56933284
1332,0.32175136
1333,0.481936
1334,0.59053326
1335,0.66650563
1336,0.7487013
1337,0.3751339
1338,0.5727606
1339,0.7711108
1340,0.6966159
1341,0.69178504
1342,0.566737
1343,0.54888356
1344,0.582171
1345,0.6409173
1346,0.61731064
1347,0.7332744
1348,0.6204245
1349,0.70236844
1350,0.7528158
1351,0.6052239
1352,0.60019094
1353,0.6119291
1354,0.6669441
1355,0.7095843
1356,0.6335995
1357,0.7690937
1358,0.50021696
1359,0.69813466
1360,0.36913007
1361,0.7495007
1362,0.5740472
1363,0.74189144
1364,0.74971354
1365,0.46678847
1366,0.682298
1367,0.7353415
1368,0.73838264
1369,0.56052995
1370,0.74967575
1371,0.6436332
1372,0.53688216
1373,0.62968737
1374,0.52424824
1375,0.7408579
1376,0.5711949
1377,0.34499
1378,0.73762995
1379,0.7197427
1380,0.355183
1381,0.5546736
1382,0.64066297
1383,0.55850196
1384,0.6449665
1385,0.591348
1386,0.5869922
1387,0.6705698
1388,0.6717489
1389,0.69159824
1390,0.6822034
1391,0.77981305
1392,0.4777289
1393,0.7026602
1394,0.5411277
1395,0.7492985
1396,0.71105385
1397,0.69856423
1398,0.6583347
1399,0.4229966
1400,0.6727562
1401,0.4985442
1402,0.6431627
1403,0.70518464
1404,0.7051486
1405,0.61101115
1406,0.6670642
1407,0.7379299
1408,0.59352547
1409,0.72642744
1410,0.664045
1411,0.7369935
1412,0.56798947
1413,0.6832134
1414,0.74645436
1415,0.43621907
1416,0.7487695
1417,0.36082214
1418,0.40380454
1419,0.75955975
1420,0.5945295
1421,0.6205125
1422,0.3446825
1423,0.5638758
1424,0.6804243
1425,0.72436637
1426,0.7090763
1427,0.5875624
1428,0.65957695
1429,0.5002215
1430,0.554289
1431,0.7044358
1432,0.6953092
1433,0.4995047
1434,0.770223
1435,0.61037105
1436,0.69741136
1437,0.5330535
1438,0.61736274
1439,0.7954586
1440,0.7376706
1441,0.5171719
1442,0.73046315
1443,0.6695768
1444,0.7174323
1445,0.39068654
1446,0.6953824
1447,0.748274
1448,0.68812436
1449,0.484684
1450,0.573591
1451,0.32464713
1452,0.5947303
1453,0.7044964
1454,0.71034455
1455,0.5164024
1456,0.59190094
1457,0.6524119
1458,0.32699156
1459,0.7390939
1460,0.37801015
1461,0.6966432
1462,0.67856526
1463,0.6782878
1464,0.5459142
1465,0.48089802
1466,0.76842827
1467,0.6577681
1468,0.664742
1469,0.7446466
1470,0.6566062
1471,0.43569922
1472,0.75605273
1473,0.75259537
1474,0.5446712
1475,0.76879203
1476,0.66016036
1477,0.66854024
1478,0.7848407
1479,0.7784169
1480,0.6005753
1481,0.62454075
1482,0.70460534
1483,0.6952675
1484,0.6881508
1485,0.6869972
1486,0.7236219
1487,0.751276
1488,0.737114
1489,0.69414085
1490,0.62236094
1491,0.66299486
1492,0.25503623
1493,0.7419249
1494,0.7180494
1495,0.7774345
1496,0.46620256
1497,0.65925485
1498,0.75524235
1499,0.7572776
1500,0.7452962
1501,0.68684554
1502,0.66923237
1503,0.5303389
1504,0.62588984
1505,0.6830401
1506,0.6668517
1507,0.5946156
1508,0.6216038
1509,0.47924945
1510,0.39868408
1511,0.6513044
1512,0.7800711
1513,0.5073042
1514,0.69641984
1515,0.5053587
1516,0.70095176
1517,0.45393157
1518,0.46623468
1519,0.5518532
1520,0.6487128
1521,0.6278062
1522,0.7212097
1523,0.64887196
1524,0.49566108
1525,0.7191376
1526,0.7172812
1527,0.67343295
1528,0.6483367
1529,0.5178897
1530,0.60555816
1531,0.415141
1532,0.63302565
1533,0.6985609
1534,0.69053686
1535,0.616623
1536,0.7809065
1537,0.7190739
1538,0.7048194
1539,0.6672303
1540,0.31978235
1541,0.6359341
1542,0.6630032
1543,0.7379967
1544,0.5940264
1545,0.53593254
1546,0.7037531
1547,0.62959385
1548,0.5293781
1549,0.71012604
1550,0.63972944
1551,0.6308217
1552,0.66649914
1553,0.7546688
1554,0.6357117
1555,0.7360048
1556,0.43217668
1557,0.35972777
1558,0.69232506
1559,0.64685434
1560,0.72269523
1561,0.7480303
1562,0.7645305
1563,0.67493564
1564,0.76691514
1565,0.63647246
1566,0.650876
1567,0.6969297
1568,0.6538301
1569,0.59151995
1570,0.7693005
1571,0.79340416
1572,0.70181155
1573,0.67998767
1574,0.6383331
1575,0.7874557
1576,0.6513991
1577,0.71215165
1578,0.6791489
1579,0.71014243
1580,0.6907425
1581,0.7568066
1582,0.6568006
1583,0.6688309
1584,0.5946772
1585,0.70877844
1586,0.76160884
1587,0.76500726
1588,0.75716305
1589,0.6860714
1590,0.391855
1591,0.7214767
1592,0.6524949
1593,0.6780307
1594,0.75021094
1595,0.626971
1596,0.71739584
1597,0.27907398
1598,0.7350217
1599,0.71827483
1600,0.39750367
1601,0.5987606
1602,0.71140707
1603,0.5756209
1604,0.3906696
1605,0.2637813
1606,0.7621008
1607,0.57108843
1608,0.52137834
1609,0.7415319
1610,0.7591228
1611,0.5725497
1612,0.5614389
1613,0.6940644
1614,0.6622735
1615,0.68876684
1616,0.6519506
1617,0.7846761
1618,0.7655846
1619,0.7739114
1620,0.51142883
1621,0.71454716
1622,0.49726045
1623,0.6788817
1624,0.6449499
1625,0.40723374
1626,0.65804315
1627,0.7581726
1628,0.59291637
1629,0.6653385
1630,0.75847757
1631,0.57060134
1632,0.5091471
1633,0.500225
1634,0.7116587
1635,0.7186828
1636,0.5693477
1637,0.52854544
1638,0.73222816
1639,0.72237396
1640,0.1676926
1641,0.6486928
1642,0.6595388
1643,0.6356132
1644,0.5927476
1645,0.5965385
1646,0.7579659
1647,0.7228337
1648,0.5973441
1649,0.7539776
1650,0.5969703
1651,0.66875196
1652,0.7467727
1653,0.69391155
1654,0.34607902
1655,0.6240909
1656,0.6826131
1657,0.449416
1658,0.6813411
1659,0.63397646
1660,0.8058955
1661,0.48508725
1662,0.7286966
1663,0.6873918
1664,0.48848408
1665,0.70276326
1666,0.34713846
1667,0.64122087
1668,0.62350243
1669,0.53741956
1670,0.6778748
1671,0.53720057
1672,0.6289793
1673,0.67833245
1674,0.52581125
1675,0.69773984
1676,0.6009992
1677,0.7613956
1678,0.7454591
1679,0.43654516
1680,0.5434539
1681,0.43386617
1682,0.6951491
1683,0.54884726
1684,0.693328
1685,0.61720943
1686,0.45023608
1687,0.6252231
1688,0.63958544
1689,0.6611611
1690,0.73171693
1691,0.69645625
1692,0.66943395
1693,0.6913933
1694,0.7928808
1695,0.5207817
1696,0.67039496
1697,0.75779116
1698,0.6965812
1699,0.64814824
1700,0.75592864
1701,0.66474664
1702,0.65607345
1703,0.6532521
1704,0.76096356
1705,0.6438127
1706,0.6782715
1707,0.6092574
1708,0.62133735
1709,0.5940764
1710,0.66509366
1711,0.6873289
1712,0.6816405
1713,0.58478045
1714,0.59888345
1715,0.6836344
1716,0.6786369
1717,0.63932836
1718,0.6492975
1719,0.7100545
1720,0.68992823
1721,0.77997124
1722,0.74135065
1723,0.66217136
1724,0.46449754
1725,0.77433944
1726,0.6743522
1727,0.7653519
1728,0.44472155
1729,0.7485143
1730,0.6033481
1731,0.6383046
1732,0.71753776
1733,0.7026569
1734,0.54827964
1735,0.4747447
1736,0.58205247
1737,0.70658356
1738,0.71759117
1739,0.24924187
1740,0.77459013
1741,0.7205908
1742,0.45580956
1743,0.61406416
1744,0.7232103
1745,0.5390712
1746,0.6148987
1747,0.56461096
1748,0.5666559
1749,0.16450442
1750,0.5892021
1751,0.72636956
1752,0.63531166
1753,0.72245413
1754,0.46336535
1755,0.68515295
1756,0.7352616
1757,0.3279848
1758,0.43991566
1759,0.67682475
1760,0.5885447
1761,0.6627837
1762,0.75433373
1763,0.6912055
1764,0.7493346
1765,0.6001813
1766,0.50717276
1767,0.64312464
1768,0.6531002
1769,0.52112067
1770,0.4780568
1771,0.7843512
1772,0.7340248
1773,0.39573178
1774,0.43898892
1775,0.7048359
1776,0.6845981
1777,0.7731188
1778,0.5584682
1779,0.54893994
1780,0.67657316
1781,0.25180635
1782,0.43935272
1783,0.5797997
1784,0.76416177
1785,0.6001467
1786,0.7281304
1787,0.72891206
1788,0.5184548
1789,0.40254018
1790,0.7425245
1791,0.7130138
1792,0.6868437
1793,0.66217846
1794,0.405641
1795,0.71944034
1796,0.71672034
1797,0.65237826
1798,0.733087
1799,0.7442974
1800,0.7279258
1801,0.41748965
1802,0.76817685
1803,0.70616996
1804,0.6549705
1805,0.7009885
1806,0.5893862
1807,0.67856306
1808,0.6007704
1809,0.6661341
1810,0.71148896
1811,0.53895175
1812,0.67937225
1813,0.6467147
1814,0.6754847
1815,0.5034837
1816,0.7735453
1817,0.72717917
1818,0.69070536
1819,0.43307015
1820,0.69682556
1821,0.6892954
1822,0.7208187
1823,0.70925844
1824,0.7348514
1825,0.7190295
1826,0.37389585
1827,0.4989439
1828,0.6048149
1829,0.75033754
1830,0.6434438
1831,0.27374357
1832,0.7606685
1833,0.6308444
1834,0.7413349
1835,0.70851547
1836,0.75429565
1837,0.44397503
1838,0.77446365
1839,0.25157043
1840,0.2737171
1841,0.5061141
1842,0.63496053
1843,0.7346227
1844,0.77609277
1845,0.7121807
1846,0.7389564
1847,0.60049915
1848,0.6422318
1849,0.7475143
1850,0.7211703
1851,0.7345328
1852,0.575111
1853,0.6420781
1854,0.66973877
1855,0.7468692
1856,0.71285206
1857,0.674691
1858,0.61794853
1859,0.64709496
1860,0.7034124
1861,0.56243944
1862,0.7060633
1863,0.72846484
1864,0.6442181
1865,0.5934361
1866,0.6176596
1867,0.6772023
1868,0.5423585
1869,0.57532567
1870,0.72544783
1871,0.54355407
1872,0.41946152
1873,0.7380078
1874,0.7330946
1875,0.54163563
1876,0.5575698
1877,0.78457487
1878,0.66128147
1879,0.63405764
1880,0.6443682
1881,0.5371691
1882,0.352896
1883,0.5642766
1884,0.66544217
1885,0.46492592
1886,0.20076382
1887,0.69776946
1888,0.5774988
1889,0.48584154
1890,0.64522046
1891,0.6483125
1892,0.5841826
1893,0.60742646
1894,0.34999907
1895,0.72218156
1896,0.46036303
